timestamp, power.draw [W]
2026/07/24 12:37:33.884, 60.08 W
2026/07/24 12:37:34.884, 60.01 W
2026/07/24 12:37:35.884, 60.06 W
2026/07/24 12:37:36.884, 60.32 W
2026/07/24 12:37:37.884, 59.72 W
2026/07/24 12:37:38.884, 59.83 W
2026/07/24 12:37:39.885, 60.14 W
2026/07/24 12:37:40.885, 59.85 W
2026/07/24 12:37:41.885, 60.14 W
2026/07/24 12:37:42.885, 60.09 W
2026/07/24 12:37:43.885, 60.15 W
2026/07/24 12:37:44.885, 60.09 W
2026/07/24 12:37:45.885, 59.97 W
2026/07/24 12:37:46.885, 60.13 W
2026/07/24 12:37:47.885, 60.09 W
2026/07/24 12:37:48.886, 60.16 W
2026/07/24 12:37:49.886, 60.18 W
2026/07/24 12:37:50.886, 60.24 W
2026/07/24 12:37:51.886, 60.00 W
2026/07/24 12:37:52.886, 59.94 W
2026/07/24 12:37:53.886, 60.24 W
2026/07/24 12:37:54.886, 60.08 W
2026/07/24 12:37:55.886, 60.28 W
2026/07/24 12:37:56.886, 59.94 W
2026/07/24 12:37:57.887, 60.26 W
2026/07/24 12:37:58.887, 60.45 W
2026/07/24 12:37:59.887, 60.18 W
2026/07/24 12:38:00.887, 59.94 W
2026/07/24 12:38:01.887, 59.90 W
2026/07/24 12:38:02.887, 59.98 W
2026/07/24 12:38:03.887, 60.24 W
2026/07/24 12:38:04.887, 60.22 W
2026/07/24 12:38:05.887, 60.09 W
2026/07/24 12:38:06.888, 60.40 W
2026/07/24 12:38:07.888, 60.42 W
2026/07/24 12:38:08.888, 60.57 W
2026/07/24 12:38:09.888, 60.03 W
2026/07/24 12:38:10.888, 59.85 W
2026/07/24 12:38:11.888, 59.74 W
2026/07/24 12:38:12.888, 59.94 W
2026/07/24 12:38:13.888, 60.30 W
2026/07/24 12:38:14.888, 60.39 W
2026/07/24 12:38:15.889, 60.35 W
2026/07/24 12:38:16.889, 60.28 W
2026/07/24 12:38:17.889, 59.94 W
2026/07/24 12:38:18.889, 59.92 W
2026/07/24 12:38:19.889, 60.21 W
2026/07/24 12:38:20.889, 60.21 W
2026/07/24 12:38:21.889, 60.32 W
2026/07/24 12:38:22.889, 60.15 W
2026/07/24 12:38:23.890, 60.31 W
2026/07/24 12:38:24.890, 60.13 W
2026/07/24 12:38:25.890, 59.96 W
2026/07/24 12:38:26.890, 59.85 W
2026/07/24 12:38:27.890, 60.11 W
2026/07/24 12:38:28.890, 60.01 W
2026/07/24 12:38:29.890, 59.98 W
2026/07/24 12:38:30.890, 59.96 W
2026/07/24 12:38:31.890, 60.51 W
2026/07/24 12:38:32.891, 59.97 W
2026/07/24 12:38:33.891, 60.38 W
2026/07/24 12:38:34.891, 60.14 W
2026/07/24 12:38:35.891, 60.08 W
2026/07/24 12:38:36.891, 59.93 W
2026/07/24 12:38:37.891, 59.98 W
2026/07/24 12:38:38.891, 59.98 W
2026/07/24 12:38:39.891, 60.38 W
2026/07/24 12:38:40.892, 60.01 W
2026/07/24 12:38:41.892, 60.23 W
2026/07/24 12:38:42.892, 60.10 W
2026/07/24 12:38:43.892, 60.21 W
2026/07/24 12:38:44.892, 60.19 W
2026/07/24 12:38:45.892, 59.96 W
2026/07/24 12:38:46.892, 60.37 W
2026/07/24 12:38:47.892, 60.36 W
2026/07/24 12:38:48.892, 60.13 W
2026/07/24 12:38:49.892, 60.28 W
2026/07/24 12:38:50.893, 60.26 W
2026/07/24 12:38:51.893, 60.38 W
2026/07/24 12:38:52.893, 60.29 W
2026/07/24 12:38:53.893, 60.21 W
2026/07/24 12:38:54.893, 60.17 W
2026/07/24 12:38:55.893, 60.07 W
2026/07/24 12:38:56.893, 60.03 W
2026/07/24 12:38:57.894, 60.21 W
2026/07/24 12:38:58.894, 59.74 W
2026/07/24 12:38:59.894, 60.32 W
2026/07/24 12:39:00.894, 60.10 W
2026/07/24 12:39:01.894, 60.09 W
2026/07/24 12:39:02.894, 59.91 W
2026/07/24 12:39:03.894, 59.74 W
2026/07/24 12:39:04.894, 60.14 W
2026/07/24 12:39:05.894, 60.21 W
2026/07/24 12:39:06.895, 60.05 W
2026/07/24 12:39:07.895, 60.00 W
2026/07/24 12:39:08.895, 60.16 W
2026/07/24 12:39:09.895, 59.88 W
2026/07/24 12:39:10.895, 60.07 W
2026/07/24 12:39:11.895, 60.04 W
2026/07/24 12:39:12.895, 60.13 W
2026/07/24 12:39:13.895, 60.29 W
2026/07/24 12:39:14.895, 60.25 W
2026/07/24 12:39:15.895, 60.01 W
2026/07/24 12:39:16.896, 60.19 W
2026/07/24 12:39:17.896, 60.12 W
2026/07/24 12:39:18.896, 59.99 W
2026/07/24 12:39:19.896, 60.24 W
2026/07/24 12:39:20.896, 60.13 W
2026/07/24 12:39:21.896, 60.12 W
2026/07/24 12:39:22.896, 60.13 W
2026/07/24 12:39:23.896, 60.05 W
2026/07/24 12:39:24.896, 60.01 W
2026/07/24 12:39:25.896, 60.30 W
2026/07/24 12:39:26.897, 60.16 W
2026/07/24 12:39:27.897, 59.99 W
2026/07/24 12:39:28.897, 60.22 W
2026/07/24 12:39:29.897, 60.12 W
2026/07/24 12:39:30.897, 60.05 W
2026/07/24 12:39:31.897, 60.29 W
2026/07/24 12:39:32.897, 60.20 W
2026/07/24 12:39:33.897, 60.11 W
2026/07/24 12:39:34.897, 60.00 W
2026/07/24 12:39:35.897, 60.09 W
2026/07/24 12:39:36.898, 59.84 W
2026/07/24 12:39:37.898, 59.90 W
2026/07/24 12:39:38.898, 59.96 W
2026/07/24 12:39:39.898, 60.20 W
2026/07/24 12:39:40.898, 60.31 W
2026/07/24 12:39:41.898, 59.97 W
2026/07/24 12:39:42.898, 60.19 W
2026/07/24 12:39:43.898, 60.39 W
2026/07/24 12:39:44.898, 60.10 W
2026/07/24 12:39:45.899, 60.24 W
2026/07/24 12:39:46.899, 60.00 W
2026/07/24 12:39:47.899, 60.39 W
2026/07/24 12:39:48.899, 60.02 W
2026/07/24 12:39:49.899, 60.26 W
2026/07/24 12:39:50.899, 60.44 W
2026/07/24 12:39:51.899, 59.99 W
2026/07/24 12:39:52.899, 60.26 W
2026/07/24 12:39:53.899, 60.19 W
2026/07/24 12:39:54.900, 59.99 W
2026/07/24 12:39:55.900, 59.78 W
2026/07/24 12:39:56.900, 60.21 W
2026/07/24 12:39:57.900, 60.33 W
2026/07/24 12:39:58.900, 60.08 W
2026/07/24 12:39:59.900, 60.39 W
2026/07/24 12:40:00.900, 60.24 W
2026/07/24 12:40:01.900, 60.54 W
2026/07/24 12:40:02.901, 60.32 W
2026/07/24 12:40:03.901, 60.06 W
2026/07/24 12:40:04.901, 60.18 W
2026/07/24 12:40:05.901, 60.39 W
2026/07/24 12:40:06.901, 60.22 W
2026/07/24 12:40:07.901, 60.49 W
2026/07/24 12:40:08.901, 60.19 W
2026/07/24 12:40:09.901, 60.36 W
2026/07/24 12:40:10.901, 60.17 W
2026/07/24 12:40:11.902, 59.93 W
2026/07/24 12:40:12.902, 60.16 W
2026/07/24 12:40:13.902, 60.32 W
2026/07/24 12:40:14.902, 60.22 W
2026/07/24 12:40:15.902, 60.40 W
2026/07/24 12:40:16.902, 60.19 W
2026/07/24 12:40:17.902, 60.03 W
2026/07/24 12:40:18.902, 60.13 W
2026/07/24 12:40:19.902, 60.19 W
2026/07/24 12:40:20.903, 60.28 W
2026/07/24 12:40:21.903, 60.22 W
2026/07/24 12:40:22.903, 60.17 W
2026/07/24 12:40:23.903, 60.03 W
2026/07/24 12:40:24.903, 60.33 W
2026/07/24 12:40:25.903, 60.20 W
2026/07/24 12:40:26.903, 59.55 W
2026/07/24 12:40:27.903, 59.59 W
2026/07/24 12:40:28.903, 60.36 W
2026/07/24 12:40:29.904, 60.06 W
2026/07/24 12:40:30.904, 60.17 W
2026/07/24 12:40:31.904, 60.22 W
2026/07/24 12:40:32.904, 60.19 W
2026/07/24 12:40:33.904, 59.95 W
2026/07/24 12:40:34.904, 60.12 W
2026/07/24 12:40:35.904, 60.31 W
2026/07/24 12:40:36.904, 60.14 W
2026/07/24 12:40:37.904, 60.15 W
2026/07/24 12:40:38.905, 60.12 W
2026/07/24 12:40:39.905, 60.22 W
2026/07/24 12:40:40.905, 60.15 W
2026/07/24 12:40:41.905, 60.06 W
2026/07/24 12:40:42.905, 60.22 W
2026/07/24 12:40:43.905, 59.91 W
2026/07/24 12:40:44.905, 60.17 W
2026/07/24 12:40:45.905, 60.06 W
2026/07/24 12:40:46.905, 60.05 W
2026/07/24 12:40:47.905, 60.22 W
2026/07/24 12:40:48.906, 60.18 W
2026/07/24 12:40:49.906, 60.16 W
2026/07/24 12:40:50.906, 60.14 W
2026/07/24 12:40:51.906, 60.09 W
2026/07/24 12:40:52.906, 60.36 W
2026/07/24 12:40:53.906, 60.20 W
2026/07/24 12:40:54.906, 60.23 W
2026/07/24 12:40:55.906, 60.42 W
2026/07/24 12:40:56.906, 60.18 W
2026/07/24 12:40:57.906, 60.34 W
2026/07/24 12:40:58.906, 60.33 W
2026/07/24 12:40:59.906, 59.97 W
2026/07/24 12:41:00.907, 60.08 W
2026/07/24 12:41:01.907, 60.39 W
2026/07/24 12:41:02.907, 60.00 W
2026/07/24 12:41:03.907, 60.10 W
2026/07/24 12:41:04.907, 60.03 W
2026/07/24 12:41:05.907, 60.09 W
2026/07/24 12:41:06.907, 60.06 W
2026/07/24 12:41:07.907, 60.13 W
2026/07/24 12:41:08.907, 60.09 W
2026/07/24 12:41:09.907, 60.07 W
2026/07/24 12:41:10.907, 60.13 W
2026/07/24 12:41:11.908, 60.19 W
2026/07/24 12:41:12.908, 60.21 W
2026/07/24 12:41:13.908, 60.44 W
2026/07/24 12:41:14.908, 60.53 W
2026/07/24 12:41:15.908, 60.37 W
2026/07/24 12:41:16.908, 60.19 W
2026/07/24 12:41:17.908, 60.20 W
2026/07/24 12:41:18.908, 60.31 W
2026/07/24 12:41:19.908, 60.04 W
2026/07/24 12:41:20.908, 60.43 W
2026/07/24 12:41:21.909, 60.49 W
2026/07/24 12:41:22.909, 60.73 W
2026/07/24 12:41:23.909, 60.06 W
2026/07/24 12:41:24.909, 60.30 W
2026/07/24 12:41:25.909, 59.78 W
2026/07/24 12:41:26.909, 60.16 W
2026/07/24 12:41:27.909, 60.19 W
2026/07/24 12:41:28.909, 60.19 W
2026/07/24 12:41:29.909, 60.11 W
2026/07/24 12:41:30.909, 60.28 W
2026/07/24 12:41:31.910, 60.14 W
2026/07/24 12:41:32.910, 60.26 W
2026/07/24 12:41:33.910, 60.20 W
2026/07/24 12:41:34.910, 60.05 W
2026/07/24 12:41:35.910, 60.18 W
2026/07/24 12:41:36.910, 59.80 W
2026/07/24 12:41:37.910, 60.11 W
2026/07/24 12:41:38.910, 60.30 W
2026/07/24 12:41:39.910, 60.21 W
2026/07/24 12:41:40.911, 60.10 W
2026/07/24 12:41:41.911, 60.13 W
2026/07/24 12:41:42.911, 60.05 W
2026/07/24 12:41:43.911, 60.34 W
2026/07/24 12:41:44.911, 60.18 W
2026/07/24 12:41:45.911, 60.26 W
2026/07/24 12:41:46.911, 60.17 W
2026/07/24 12:41:47.911, 60.21 W
2026/07/24 12:41:48.911, 60.27 W
2026/07/24 12:41:49.912, 60.31 W
2026/07/24 12:41:50.912, 60.35 W
2026/07/24 12:41:51.912, 60.03 W
2026/07/24 12:41:52.912, 60.15 W
2026/07/24 12:41:53.912, 60.02 W
2026/07/24 12:41:54.912, 60.19 W
2026/07/24 12:41:55.912, 59.97 W
2026/07/24 12:41:56.912, 60.12 W
2026/07/24 12:41:57.912, 60.20 W
2026/07/24 12:41:58.913, 60.12 W
2026/07/24 12:41:59.913, 60.08 W
2026/07/24 12:42:00.913, 60.35 W
2026/07/24 12:42:01.913, 59.89 W
2026/07/24 12:42:02.913, 52.76 W
2026/07/24 12:42:03.913, 61.27 W
2026/07/24 12:42:04.913, 59.69 W
2026/07/24 12:42:05.913, 59.73 W
2026/07/24 12:42:06.914, 59.74 W
2026/07/24 12:42:07.914, 60.86 W
2026/07/24 12:42:08.914, 60.32 W
2026/07/24 12:42:09.914, 59.78 W
2026/07/24 12:42:10.914, 59.92 W
2026/07/24 12:42:11.914, 59.96 W
2026/07/24 12:42:12.914, 60.92 W
2026/07/24 12:42:13.914, 60.55 W
2026/07/24 12:42:14.914, 60.11 W
2026/07/24 12:42:15.914, 59.87 W
2026/07/24 12:42:16.915, 60.08 W
2026/07/24 12:42:17.915, 60.82 W
2026/07/24 12:42:18.915, 60.29 W
2026/07/24 12:42:19.915, 59.37 W
2026/07/24 12:42:20.915, 59.40 W
2026/07/24 12:42:21.915, 60.11 W
2026/07/24 12:42:22.915, 60.01 W
2026/07/24 12:42:23.915, 60.19 W
2026/07/24 12:42:24.916, 60.45 W
2026/07/24 12:42:25.916, 59.56 W
2026/07/24 12:42:26.916, 60.12 W
2026/07/24 12:42:27.916, 59.90 W
2026/07/24 12:42:28.916, 60.54 W
2026/07/24 12:42:29.916, 59.81 W
2026/07/24 12:42:30.916, 60.16 W
2026/07/24 12:42:31.916, 59.81 W
2026/07/24 12:42:32.916, 60.40 W
2026/07/24 12:42:33.917, 59.95 W
2026/07/24 12:42:34.917, 60.34 W
2026/07/24 12:42:35.917, 60.12 W
2026/07/24 12:42:36.917, 60.40 W
2026/07/24 12:42:37.917, 59.98 W
2026/07/24 12:42:38.917, 60.41 W
2026/07/24 12:42:39.917, 60.11 W
2026/07/24 12:42:40.917, 60.34 W
2026/07/24 12:42:41.917, 60.09 W
2026/07/24 12:42:42.918, 60.06 W
2026/07/24 12:42:43.918, 60.39 W
2026/07/24 12:42:44.918, 60.09 W
2026/07/24 12:42:45.918, 60.37 W
2026/07/24 12:42:46.918, 60.38 W
2026/07/24 12:42:47.918, 60.55 W
2026/07/24 12:42:48.918, 60.29 W
2026/07/24 12:42:49.918, 60.28 W
2026/07/24 12:42:50.918, 60.38 W
2026/07/24 12:42:51.918, 60.05 W
2026/07/24 12:42:52.919, 60.28 W
2026/07/24 12:42:53.919, 59.92 W
2026/07/24 12:42:54.919, 60.37 W
2026/07/24 12:42:55.919, 60.27 W
2026/07/24 12:42:56.919, 60.28 W
2026/07/24 12:42:57.919, 60.27 W
2026/07/24 12:42:58.919, 59.97 W
2026/07/24 12:42:59.919, 60.36 W
2026/07/24 12:43:00.919, 60.04 W
2026/07/24 12:43:01.919, 60.20 W
2026/07/24 12:43:02.920, 60.09 W
2026/07/24 12:43:03.920, 60.12 W
2026/07/24 12:43:04.920, 60.49 W
2026/07/24 12:43:05.920, 59.78 W
2026/07/24 12:43:06.920, 60.01 W
2026/07/24 12:43:07.920, 60.11 W
2026/07/24 12:43:08.920, 59.99 W
2026/07/24 12:43:09.920, 60.14 W
2026/07/24 12:43:10.920, 60.21 W
2026/07/24 12:43:11.921, 60.23 W
2026/07/24 12:43:12.921, 60.26 W
2026/07/24 12:43:13.921, 60.50 W
2026/07/24 12:43:14.921, 60.25 W
2026/07/24 12:43:15.921, 60.35 W
2026/07/24 12:43:16.921, 59.93 W
2026/07/24 12:43:17.921, 60.21 W
2026/07/24 12:43:18.921, 60.27 W
2026/07/24 12:43:19.921, 60.03 W
2026/07/24 12:43:20.922, 59.40 W
2026/07/24 12:43:21.922, 60.14 W
2026/07/24 12:43:22.922, 60.00 W
2026/07/24 12:43:23.922, 60.00 W
2026/07/24 12:43:24.922, 60.30 W
2026/07/24 12:43:25.922, 60.43 W
2026/07/24 12:43:26.922, 60.54 W
2026/07/24 12:43:27.922, 60.32 W
2026/07/24 12:43:28.922, 60.38 W
2026/07/24 12:43:29.922, 60.00 W
2026/07/24 12:43:30.922, 59.60 W
2026/07/24 12:43:31.922, 59.92 W
2026/07/24 12:43:32.922, 60.07 W
2026/07/24 12:43:33.922, 60.46 W
2026/07/24 12:43:34.923, 60.69 W
2026/07/24 12:43:35.923, 60.36 W
2026/07/24 12:43:36.923, 60.26 W
2026/07/24 12:43:37.923, 59.89 W
2026/07/24 12:43:38.923, 59.83 W
2026/07/24 12:43:39.923, 60.28 W
2026/07/24 12:43:40.923, 60.35 W
2026/07/24 12:43:41.923, 59.85 W
2026/07/24 12:43:42.923, 60.02 W
2026/07/24 12:43:43.923, 60.20 W
2026/07/24 12:43:44.923, 60.46 W
2026/07/24 12:43:45.924, 60.39 W
2026/07/24 12:43:46.924, 60.42 W
2026/07/24 12:43:47.924, 59.97 W
2026/07/24 12:43:48.924, 60.23 W
2026/07/24 12:43:49.924, 60.05 W
2026/07/24 12:43:50.924, 59.87 W
2026/07/24 12:43:51.924, 60.35 W
2026/07/24 12:43:52.924, 60.44 W
2026/07/24 12:43:53.924, 60.17 W
2026/07/24 12:43:54.925, 60.17 W
2026/07/24 12:43:55.925, 60.17 W
2026/07/24 12:43:56.925, 60.07 W
2026/07/24 12:43:57.925, 59.90 W
2026/07/24 12:43:58.925, 60.15 W
2026/07/24 12:43:59.925, 60.13 W
2026/07/24 12:44:00.925, 60.23 W
2026/07/24 12:44:01.925, 59.89 W
2026/07/24 12:44:02.925, 59.93 W
2026/07/24 12:44:03.926, 60.07 W
2026/07/24 12:44:04.926, 59.82 W
2026/07/24 12:44:05.926, 59.96 W
2026/07/24 12:44:06.926, 60.15 W
2026/07/24 12:44:07.926, 60.15 W
2026/07/24 12:44:08.926, 60.14 W
2026/07/24 12:44:09.926, 60.40 W
2026/07/24 12:44:10.926, 60.12 W
2026/07/24 12:44:11.926, 60.17 W
2026/07/24 12:44:12.926, 60.37 W
2026/07/24 12:44:13.926, 60.09 W
2026/07/24 12:44:14.926, 59.96 W
2026/07/24 12:44:15.927, 60.36 W
2026/07/24 12:44:16.927, 60.25 W
2026/07/24 12:44:17.927, 60.02 W
2026/07/24 12:44:18.927, 60.44 W
2026/07/24 12:44:19.927, 60.19 W
2026/07/24 12:44:20.927, 60.12 W
2026/07/24 12:44:21.927, 60.47 W
2026/07/24 12:44:22.927, 60.20 W
2026/07/24 12:44:23.927, 60.22 W
2026/07/24 12:44:24.928, 59.96 W
2026/07/24 12:44:25.928, 59.93 W
2026/07/24 12:44:26.928, 60.13 W
2026/07/24 12:44:27.928, 60.19 W
2026/07/24 12:44:28.928, 60.13 W
2026/07/24 12:44:29.928, 60.38 W
2026/07/24 12:44:30.928, 60.19 W
2026/07/24 12:44:31.928, 59.87 W
2026/07/24 12:44:32.928, 60.14 W
2026/07/24 12:44:33.929, 59.98 W
2026/07/24 12:44:34.929, 59.95 W
2026/07/24 12:44:35.929, 60.30 W
2026/07/24 12:44:36.929, 60.23 W
2026/07/24 12:44:37.929, 60.02 W
2026/07/24 12:44:38.929, 60.38 W
2026/07/24 12:44:39.929, 60.22 W
2026/07/24 12:44:40.929, 60.12 W
2026/07/24 12:44:41.929, 60.22 W
2026/07/24 12:44:42.929, 60.03 W
2026/07/24 12:44:43.930, 60.27 W
2026/07/24 12:44:44.930, 60.26 W
2026/07/24 12:44:45.930, 60.27 W
2026/07/24 12:44:46.930, 60.04 W
2026/07/24 12:44:47.930, 60.18 W
2026/07/24 12:44:48.930, 60.24 W
2026/07/24 12:44:49.930, 60.09 W
2026/07/24 12:44:50.930, 60.08 W
2026/07/24 12:44:51.930, 59.95 W
2026/07/24 12:44:52.931, 60.16 W
2026/07/24 12:44:53.931, 60.08 W
2026/07/24 12:44:54.931, 59.97 W
2026/07/24 12:44:55.931, 60.15 W
2026/07/24 12:44:56.931, 60.12 W
2026/07/24 12:44:57.931, 60.12 W
2026/07/24 12:44:58.931, 60.09 W
2026/07/24 12:44:59.931, 60.03 W
2026/07/24 12:45:00.931, 60.08 W
2026/07/24 12:45:01.932, 60.21 W
2026/07/24 12:45:02.932, 60.31 W
2026/07/24 12:45:03.932, 60.20 W
2026/07/24 12:45:04.932, 60.03 W
2026/07/24 12:45:05.932, 60.24 W
2026/07/24 12:45:06.932, 60.20 W
2026/07/24 12:45:07.932, 60.28 W
2026/07/24 12:45:08.932, 60.28 W
2026/07/24 12:45:09.932, 60.09 W
2026/07/24 12:45:10.932, 60.24 W
2026/07/24 12:45:11.933, 60.37 W
2026/07/24 12:45:12.933, 60.13 W
2026/07/24 12:45:13.933, 60.00 W
2026/07/24 12:45:14.933, 60.05 W
2026/07/24 12:45:15.933, 60.11 W
2026/07/24 12:45:16.933, 60.15 W
2026/07/24 12:45:17.933, 60.22 W
2026/07/24 12:45:18.933, 60.26 W
2026/07/24 12:45:19.934, 60.15 W
2026/07/24 12:45:20.934, 60.40 W
2026/07/24 12:45:21.934, 60.08 W
2026/07/24 12:45:22.934, 60.13 W
2026/07/24 12:45:23.934, 60.30 W
2026/07/24 12:45:24.934, 60.16 W
2026/07/24 12:45:25.934, 60.14 W
2026/07/24 12:45:26.934, 60.18 W
2026/07/24 12:45:27.934, 60.36 W
2026/07/24 12:45:28.934, 60.15 W
2026/07/24 12:45:29.934, 60.45 W
2026/07/24 12:45:30.934, 60.37 W
2026/07/24 12:45:31.935, 60.10 W
2026/07/24 12:45:32.935, 60.36 W
2026/07/24 12:45:33.935, 60.48 W
2026/07/24 12:45:34.935, 59.85 W
2026/07/24 12:45:35.935, 60.24 W
2026/07/24 12:45:36.935, 59.83 W
2026/07/24 12:45:37.935, 60.41 W
2026/07/24 12:45:38.935, 60.11 W
2026/07/24 12:45:39.935, 60.37 W
2026/07/24 12:45:40.935, 60.25 W
2026/07/24 12:45:41.935, 59.91 W
2026/07/24 12:45:42.935, 60.20 W
2026/07/24 12:45:43.936, 60.15 W
2026/07/24 12:45:44.936, 60.21 W
2026/07/24 12:45:45.936, 60.11 W
2026/07/24 12:45:46.936, 60.42 W
2026/07/24 12:45:47.936, 60.63 W
2026/07/24 12:45:48.936, 60.32 W
2026/07/24 12:45:49.936, 60.37 W
2026/07/24 12:45:50.936, 59.88 W
2026/07/24 12:45:51.936, 60.02 W
2026/07/24 12:45:52.937, 60.12 W
2026/07/24 12:45:53.937, 60.38 W
2026/07/24 12:45:54.937, 60.13 W
2026/07/24 12:45:55.937, 60.32 W
2026/07/24 12:45:56.937, 60.06 W
2026/07/24 12:45:57.937, 60.00 W
2026/07/24 12:45:58.937, 60.04 W
2026/07/24 12:45:59.937, 60.27 W
2026/07/24 12:46:00.937, 60.35 W
2026/07/24 12:46:01.937, 60.05 W
2026/07/24 12:46:02.938, 60.42 W
2026/07/24 12:46:03.938, 60.33 W
2026/07/24 12:46:04.938, 60.14 W
2026/07/24 12:46:05.938, 60.35 W
2026/07/24 12:46:06.938, 59.39 W
2026/07/24 12:46:07.938, 60.12 W
2026/07/24 12:46:08.938, 60.26 W
2026/07/24 12:46:09.938, 60.15 W
2026/07/24 12:46:10.939, 60.08 W
2026/07/24 12:46:11.939, 60.25 W
2026/07/24 12:46:12.939, 60.00 W
2026/07/24 12:46:13.939, 60.10 W
2026/07/24 12:46:14.939, 60.30 W
2026/07/24 12:46:15.939, 60.01 W
2026/07/24 12:46:16.939, 60.20 W
2026/07/24 12:46:17.939, 60.28 W
2026/07/24 12:46:18.940, 60.32 W
2026/07/24 12:46:19.940, 60.25 W
2026/07/24 12:46:20.940, 60.54 W
2026/07/24 12:46:21.940, 60.23 W
2026/07/24 12:46:22.940, 60.14 W
2026/07/24 12:46:23.940, 60.18 W
2026/07/24 12:46:24.940, 60.12 W
2026/07/24 12:46:25.941, 60.38 W
2026/07/24 12:46:26.941, 60.56 W
2026/07/24 12:46:27.941, 60.52 W
2026/07/24 12:46:28.941, 59.76 W
2026/07/24 12:46:29.941, 60.38 W
2026/07/24 12:46:30.941, 60.14 W
2026/07/24 12:46:31.941, 60.14 W
2026/07/24 12:46:32.941, 60.35 W
2026/07/24 12:46:33.941, 60.21 W
2026/07/24 12:46:34.941, 60.18 W
2026/07/24 12:46:35.942, 59.92 W
2026/07/24 12:46:36.942, 59.90 W
2026/07/24 12:46:37.942, 60.10 W
2026/07/24 12:46:38.942, 60.18 W
2026/07/24 12:46:39.942, 60.22 W
2026/07/24 12:46:40.942, 60.06 W
2026/07/24 12:46:41.942, 60.21 W
2026/07/24 12:46:42.942, 60.27 W
2026/07/24 12:46:43.942, 60.32 W
2026/07/24 12:46:44.942, 60.07 W
2026/07/24 12:46:45.943, 60.12 W
2026/07/24 12:46:46.943, 60.31 W
2026/07/24 12:46:47.943, 60.18 W
2026/07/24 12:46:48.943, 60.41 W
2026/07/24 12:46:49.943, 60.13 W
2026/07/24 12:46:50.943, 60.42 W
2026/07/24 12:46:51.943, 59.94 W
2026/07/24 12:46:52.943, 60.12 W
2026/07/24 12:46:53.944, 60.26 W
2026/07/24 12:46:54.944, 60.17 W
2026/07/24 12:46:55.944, 60.21 W
2026/07/24 12:46:56.944, 60.19 W
2026/07/24 12:46:57.944, 60.31 W
2026/07/24 12:46:58.944, 60.00 W
2026/07/24 12:46:59.944, 60.06 W
2026/07/24 12:47:00.944, 60.28 W
2026/07/24 12:47:01.944, 60.08 W
2026/07/24 12:47:02.945, 60.39 W
2026/07/24 12:47:03.945, 60.22 W
2026/07/24 12:47:04.945, 60.02 W
2026/07/24 12:47:05.945, 60.29 W
2026/07/24 12:47:06.945, 60.32 W
2026/07/24 12:47:07.945, 60.47 W
2026/07/24 12:47:08.945, 60.26 W
2026/07/24 12:47:09.945, 60.07 W
2026/07/24 12:47:10.945, 60.41 W
2026/07/24 12:47:11.945, 60.05 W
2026/07/24 12:47:12.946, 60.01 W
2026/07/24 12:47:13.946, 60.26 W
2026/07/24 12:47:14.946, 60.11 W
2026/07/24 12:47:15.946, 60.10 W
2026/07/24 12:47:16.946, 60.36 W
2026/07/24 12:47:17.946, 60.45 W
2026/07/24 12:47:18.946, 60.24 W
2026/07/24 12:47:19.946, 60.29 W
2026/07/24 12:47:20.946, 60.29 W
2026/07/24 12:47:21.946, 60.20 W
2026/07/24 12:47:22.946, 60.18 W
2026/07/24 12:47:23.946, 60.20 W
2026/07/24 12:47:24.947, 60.11 W
2026/07/24 12:47:25.947, 60.12 W
2026/07/24 12:47:26.947, 59.90 W
2026/07/24 12:47:27.947, 60.03 W
2026/07/24 12:47:28.947, 60.20 W
2026/07/24 12:47:29.947, 60.11 W
2026/07/24 12:47:30.947, 60.25 W
2026/07/24 12:47:31.947, 60.14 W
2026/07/24 12:47:32.947, 60.07 W
2026/07/24 12:47:33.948, 60.17 W
2026/07/24 12:47:34.948, 60.06 W
2026/07/24 12:47:35.948, 60.28 W
2026/07/24 12:47:36.948, 60.23 W
2026/07/24 12:47:37.948, 60.15 W
2026/07/24 12:47:38.948, 59.83 W
2026/07/24 12:47:39.948, 60.18 W
2026/07/24 12:47:40.948, 60.14 W
2026/07/24 12:47:41.948, 60.22 W
2026/07/24 12:47:42.949, 60.46 W
2026/07/24 12:47:43.949, 60.38 W
2026/07/24 12:47:44.949, 60.06 W
2026/07/24 12:47:45.949, 59.95 W
2026/07/24 12:47:46.949, 60.33 W
2026/07/24 12:47:47.949, 60.42 W
2026/07/24 12:47:48.949, 60.33 W
2026/07/24 12:47:49.949, 60.51 W
2026/07/24 12:47:50.950, 60.07 W
2026/07/24 12:47:51.950, 60.22 W
2026/07/24 12:47:52.950, 60.12 W
2026/07/24 12:47:53.950, 60.19 W
2026/07/24 12:47:54.950, 60.20 W
2026/07/24 12:47:55.950, 60.39 W
2026/07/24 12:47:56.950, 59.93 W
2026/07/24 12:47:57.950, 60.01 W
2026/07/24 12:47:58.950, 60.24 W
2026/07/24 12:47:59.951, 60.49 W
2026/07/24 12:48:00.951, 60.11 W
2026/07/24 12:48:01.951, 60.35 W
2026/07/24 12:48:02.951, 60.30 W
2026/07/24 12:48:03.951, 60.12 W
2026/07/24 12:48:04.951, 60.09 W
2026/07/24 12:48:05.951, 60.07 W
2026/07/24 12:48:06.951, 60.36 W
2026/07/24 12:48:07.951, 60.20 W
